order_id,customer_id,order_date,category,product_price,quantity,discount_pct,shipping_cost,country,payment_method,customer_age,is_member,return_flag,rating,delivery_days,revenue
ORD113234,CUST8764,2022-04-17,Sports,3.06,1,0,2.23,Canada,PayPal,44.0,0,0,5.0,,3.06
ORD113235,CUST6147,2022-04-02,Food,9.62,1,0,12.39,USA,Bank Transfer,31.0,0,0,3.0,4.0,9.62
ORD113236,CUST6827,2023-10-28,Books,2.21,3,30,11.53,Australia,PayPal,63.0,1,0,4.0,14.0,4.64
ORD113237,CUST5541,2022-01-17,Electronics,22.43,6,5,11.61,France,Bank Transfer,66.0,0,1,4.0,4.0,127.85
ORD113238,CUST4279,2023-09-24,Home & Garden,7.74,7,5,1.15,Canada,Debit Card,32.0,1,0,4.0,1.0,51.47
ORD113239,CUST4541,2023-02-26,Sports,12.46,6,10,18.23,Japan,Crypto,55.0,0,0,3.0,7.0,67.28
ORD113240,CUST5811,2022-04-17,Sports,122.57,6,0,9.34,Canada,Bank Transfer,51.0,0,0,1.0,13.0,735.42
ORD113241,CUST4023,2023-05-24,Sports,4.03,9,20,10.11,Mexico,Bank Transfer,44.0,1,0,4.0,5.0,29.02
ORD113242,CUST1818,2023-10-01,Home & Garden,38.69,4,0,0.67,Germany,PayPal,,0,0,5.0,12.0,154.76
ORD113243,CUST7247,2023-07-12,Electronics,38.41,5,5,8.56,Brazil,PayPal,47.0,1,0,2.0,11.0,182.45
ORD113244,CUST7885,2022-04-13,Toys,30.0,1,0,7.93,Brazil,Debit Card,50.0,1,0,3.0,2.0,30.0
ORD113245,CUST5521,2023-10-11,Sports,38.74,4,10,0.76,USA,Crypto,72.0,0,0,5.0,12.0,139.46
ORD113246,CUST2124,2023-03-31,Electronics,2.27,6,5,4.7,Brazil,Crypto,60.0,0,0,2.0,7.0,12.94
ORD113247,CUST6660,2023-05-31,Clothing,12.54,7,0,15.79,Japan,Credit Card,25.0,0,0,,3.0,87.78
ORD113248,CUST7782,2023-08-19,Toys,210.95,2,0,4.45,Canada,PayPal,22.0,1,0,4.0,9.0,421.9
ORD113249,CUST5945,2022-02-03,Beauty,7.88,6,0,7.2,Canada,Crypto,31.0,1,0,4.0,9.0,47.28
ORD113250,CUST6641,2023-11-15,Clothing,244.68,3,0,5.06,Mexico,PayPal,50.0,1,0,3.0,13.0,734.04
ORD113251,CUST2129,2022-10-24,Electronics,6.12,7,10,10.5,Brazil,Debit Card,66.0,1,0,,5.0,38.56
ORD113252,CUST2702,2023-03-07,Electronics,5.3,9,15,12.34,USA,PayPal,38.0,1,0,4.0,5.0,40.54
ORD113253,CUST3001,2022-08-05,Clothing,10.57,4,5,12.28,UK,Debit Card,50.0,1,0,5.0,2.0,40.17
ORD113254,CUST7912,2022-08-17,Sports,128.37,8,0,8.33,Japan,Debit Card,46.0,1,0,4.0,9.0,1026.96
ORD113255,CUST4878,2023-04-11,Home & Garden,17.2,6,25,13.67,Australia,Bank Transfer,26.0,1,0,5.0,3.0,77.4
ORD113256,CUST5372,2023-07-19,Sports,50.12,3,15,3.79,Mexico,Bank Transfer,59.0,1,0,3.0,11.0,127.81
ORD113257,CUST8232,2023-01-26,Sports,36.17,3,0,6.98,Germany,Debit Card,44.0,1,0,5.0,3.0,108.51
ORD113258,CUST2806,2022-04-28,Electronics,31.02,3,10,6.53,Australia,Crypto,47.0,1,1,3.0,2.0,83.75
ORD113259,CUST3947,2022-07-20,Electronics,152.77,4,0,13.92,Japan,Bank Transfer,26.0,0,0,3.0,,611.08
ORD113260,CUST7331,2023-04-26,Clothing,83.58,2,15,2.07,India,Crypto,49.0,1,0,5.0,1.0,142.09
ORD113261,CUST8484,2022-05-08,Electronics,8.4,5,5,0.54,Japan,Credit Card,58.0,1,0,4.0,4.0,39.9
ORD113262,CUST7035,2022-12-26,Electronics,23.79,8,5,0.37,India,PayPal,40.0,1,0,5.0,13.0,180.8
ORD113263,CUST4209,2023-04-21,Sports,268.31,7,0,7.39,USA,PayPal,27.0,1,0,3.0,14.0,1878.17
ORD113264,CUST8510,2023-02-27,Books,48.59,9,10,6.48,Japan,Bank Transfer,74.0,0,0,5.0,10.0,393.58
ORD113265,CUST3152,2023-10-23,Books,5.42,3,20,0.69,France,PayPal,40.0,1,0,4.0,8.0,13.01
ORD113266,CUST5641,2023-12-22,Books,5.9,4,0,11.76,UK,Crypto,45.0,0,0,5.0,8.0,23.6
ORD113267,CUST7523,2023-02-10,Sports,96.37,8,0,12.16,Mexico,PayPal,46.0,1,0,,10.0,770.96
ORD113268,CUST5205,2022-01-08,Books,76.93,3,15,8.67,Japan,Credit Card,60.0,0,0,4.0,13.0,196.17
ORD113269,CUST1544,2023-01-19,Clothing,10.96,1,10,1.28,Mexico,Debit Card,60.0,1,0,2.0,2.0,9.86
ORD113270,CUST3401,2022-08-18,Food,81.22,2,15,21.17,Canada,PayPal,66.0,1,0,3.0,10.0,138.07
ORD113271,CUST5838,2023-06-04,Electronics,225.71,8,5,12.15,UK,Bank Transfer,43.0,0,0,5.0,10.0,1715.4
ORD113272,CUST3364,2022-10-18,Electronics,190.46,7,5,13.69,Japan,Debit Card,70.0,1,0,3.0,2.0,1266.56
ORD113273,CUST2289,2022-10-02,Clothing,227.04,4,0,3.17,India,Crypto,68.0,1,0,2.0,10.0,908.16
ORD113274,CUST4765,2023-11-06,Food,64.49,8,0,3.3,India,Debit Card,50.0,1,0,5.0,5.0,515.92
ORD113275,CUST2875,2022-09-28,Food,26.76,3,5,1.96,USA,Crypto,58.0,0,1,5.0,10.0,76.27
ORD113276,CUST6184,2022-11-11,Books,20.43,1,20,5.82,Canada,Bank Transfer,36.0,1,0,1.0,1.0,16.34
ORD113277,CUST5428,2023-03-01,Sports,32.43,4,0,6.02,France,Bank Transfer,40.0,0,0,5.0,6.0,129.72
ORD113278,CUST6632,2023-11-21,Home & Garden,11.57,6,30,6.7,Canada,Bank Transfer,21.0,1,1,5.0,5.0,48.59
ORD113279,CUST6252,2022-09-05,Food,21.52,6,25,12.66,India,Crypto,48.0,1,0,5.0,2.0,96.84
ORD113280,CUST5687,2022-01-05,Sports,152.95,4,10,12.02,Australia,Credit Card,45.0,0,0,4.0,10.0,550.62
ORD113281,CUST1782,2023-03-01,Toys,4.8,8,25,11.97,India,Debit Card,27.0,1,0,5.0,12.0,28.8
ORD113282,CUST8920,2022-02-03,Clothing,5.21,9,10,14.22,France,Debit Card,72.0,1,0,5.0,11.0,42.2
ORD113283,CUST1539,2022-01-16,Clothing,89.71,2,5,9.35,USA,Crypto,25.0,0,0,,1.0,170.45
ORD113284,CUST3782,2022-01-27,Beauty,21.75,3,10,17.73,India,Debit Card,49.0,1,0,3.0,3.0,58.72
ORD113285,CUST6654,2022-06-07,Electronics,3.28,8,20,8.55,USA,Bank Transfer,51.0,1,0,5.0,11.0,20.99
ORD113286,CUST6615,2023-01-19,Toys,30.77,1,30,10.29,Australia,PayPal,,1,0,,13.0,21.54
ORD113287,CUST3668,2023-06-16,Home & Garden,25.92,1,20,3.41,USA,Debit Card,50.0,1,0,5.0,4.0,20.74
ORD113288,CUST5714,2023-09-07,Toys,19.74,7,0,4.05,Mexico,PayPal,72.0,0,0,4.0,8.0,138.18
ORD113289,CUST8824,2022-11-22,Clothing,75.4,7,10,9.51,UK,Bank Transfer,35.0,0,0,4.0,4.0,475.02
ORD113290,CUST8536,2022-12-10,Sports,6.69,7,5,7.66,Germany,Debit Card,47.0,1,0,5.0,8.0,44.49
ORD113291,CUST4937,2022-06-24,Home & Garden,33.64,5,5,15.44,Germany,Debit Card,20.0,1,0,4.0,3.0,159.79
ORD113292,CUST3956,2023-08-09,Sports,25.71,7,5,2.93,Mexico,PayPal,39.0,0,0,5.0,10.0,170.97
ORD113293,CUST4722,2023-03-17,Home & Garden,34.65,9,0,1.64,India,Credit Card,67.0,0,0,4.0,7.0,311.85
ORD113294,CUST4867,2022-09-05,Food,4.14,6,20,9.49,Japan,Crypto,33.0,1,0,5.0,9.0,19.87
ORD113295,CUST2833,2023-07-24,Sports,17.69,6,30,5.37,UK,Credit Card,26.0,0,0,4.0,8.0,74.3
ORD113296,CUST6087,2023-02-05,Clothing,33.91,3,0,7.8,Canada,Crypto,50.0,1,1,5.0,10.0,101.73
ORD113297,CUST3146,2022-07-17,Toys,63.4,7,10,10.01,Australia,Debit Card,33.0,1,0,5.0,11.0,399.42
ORD113298,CUST7460,2023-09-24,Clothing,303.59,6,5,9.93,Brazil,Debit Card,45.0,1,0,3.0,10.0,1730.46
ORD113299,CUST3170,2023-10-22,Clothing,87.11,5,20,5.44,Australia,Credit Card,,1,0,5.0,14.0,348.44
ORD113300,CUST4391,2023-02-07,Electronics,57.59,3,15,5.56,Australia,PayPal,36.0,0,0,3.0,12.0,146.85
ORD113301,CUST7942,2022-02-22,Beauty,152.29,3,15,12.97,Australia,Credit Card,53.0,0,0,3.0,9.0,388.34
ORD113302,CUST2616,2023-08-15,Clothing,23.0,6,30,8.2,France,PayPal,54.0,0,0,5.0,6.0,96.6
ORD113303,CUST6614,2023-03-16,Clothing,213.73,6,10,10.55,India,Bank Transfer,69.0,1,0,5.0,2.0,1154.14
ORD113304,CUST7600,2022-05-12,Toys,126.87,5,5,7.63,Australia,Debit Card,50.0,1,1,4.0,9.0,602.63
ORD113305,CUST5617,2023-10-14,Books,19.39,3,0,6.87,USA,Credit Card,58.0,1,0,3.0,7.0,58.17
ORD113306,CUST7663,2023-02-04,Electronics,333.2,2,25,4.49,India,Credit Card,32.0,0,0,5.0,13.0,499.8
ORD113307,CUST1916,2022-06-27,Books,56.62,4,10,11.09,USA,Debit Card,42.0,1,0,3.0,11.0,203.83
ORD113308,CUST5812,2023-02-17,Toys,460.15,4,10,9.51,Australia,Crypto,48.0,0,0,5.0,4.0,1656.54
ORD113309,CUST7458,2022-11-22,Electronics,47.65,2,5,3.13,UK,PayPal,61.0,1,0,1.0,2.0,90.54
ORD113310,CUST3756,2023-06-14,Beauty,16.87,9,0,12.32,Canada,Credit Card,67.0,1,0,5.0,3.0,151.83
ORD113311,CUST7853,2022-06-12,Home & Garden,13.18,3,5,0.35,USA,Debit Card,59.0,1,0,2.0,10.0,37.56
ORD113312,CUST8709,2023-03-24,Sports,21.61,1,0,13.37,India,Credit Card,33.0,1,0,4.0,5.0,21.61
ORD113313,CUST8646,2022-08-25,Home & Garden,16.68,5,15,4.35,USA,Crypto,26.0,1,0,5.0,4.0,70.89
ORD113314,CUST2936,2022-04-12,Sports,152.27,3,0,9.22,Mexico,PayPal,23.0,1,1,5.0,1.0,456.81
ORD113315,CUST5042,2023-12-29,Electronics,31.98,6,0,7.8,India,PayPal,67.0,1,0,4.0,11.0,191.88
ORD113316,CUST4091,2022-05-10,Books,4.77,1,0,2.94,Brazil,PayPal,47.0,1,0,4.0,6.0,4.77
ORD113317,CUST5655,2023-06-01,Electronics,42.76,4,20,6.21,France,Crypto,57.0,0,0,4.0,1.0,136.83
ORD113318,CUST1968,2022-05-02,Home & Garden,38.5,1,0,14.85,Germany,Credit Card,59.0,0,0,4.0,5.0,38.5
ORD113319,CUST8297,2023-10-09,Electronics,18.87,1,0,12.05,USA,Debit Card,30.0,1,0,4.0,1.0,18.87
ORD113320,CUST4364,2023-08-14,Beauty,45.65,8,5,14.22,India,Debit Card,18.0,1,0,4.0,7.0,346.94
ORD113321,CUST4203,2023-02-06,Clothing,31.41,4,0,4.07,UK,PayPal,65.0,0,0,4.0,6.0,125.64
ORD113322,CUST7499,2023-10-05,Home & Garden,70.85,3,20,4.47,France,Credit Card,59.0,0,0,5.0,1.0,170.04
ORD113323,CUST6173,2022-09-24,Clothing,66.02,6,15,6.61,France,Bank Transfer,30.0,1,0,3.0,1.0,336.7
ORD113324,CUST1889,2023-07-21,Books,51.31,9,15,7.76,Brazil,Debit Card,52.0,1,0,5.0,11.0,392.52
ORD113325,CUST1792,2022-06-12,Home & Garden,6.97,6,0,3.76,UK,Debit Card,70.0,1,1,5.0,8.0,41.82
ORD113326,CUST4458,2022-11-27,Books,421.08,1,0,8.12,Germany,Credit Card,50.0,0,0,3.0,10.0,421.08
ORD113327,CUST7408,2022-07-28,Electronics,5.12,8,0,9.76,USA,Debit Card,71.0,1,0,4.0,2.0,40.96
ORD113328,CUST1981,2022-04-06,Electronics,28.38,1,0,13.61,India,Bank Transfer,63.0,1,0,3.0,4.0,28.38
ORD113329,CUST8382,2022-04-06,Home & Garden,8.91,3,5,8.5,Brazil,Crypto,48.0,1,0,4.0,14.0,25.39
ORD113330,CUST4531,2022-01-27,Toys,53.28,9,0,9.97,UK,PayPal,35.0,1,0,1.0,13.0,479.52
ORD113331,CUST4529,2023-03-24,Electronics,39.1,4,5,4.03,UK,Crypto,32.0,1,1,5.0,7.0,148.58
ORD113332,CUST1801,2022-01-12,Electronics,27.04,8,0,0.04,USA,PayPal,55.0,1,0,4.0,,216.32
ORD113333,CUST1042,2023-10-06,Electronics,204.66,9,0,13.76,USA,PayPal,32.0,0,0,3.0,13.0,1841.94
ORD113334,CUST6705,2023-08-31,Sports,1878.6,8,0,8.51,France,PayPal,63.0,1,1,4.0,9.0,1001.92
ORD113335,CUST8005,2022-06-06,Clothing,22.36,6,15,12.75,France,Crypto,25.0,1,0,5.0,13.0,114.04
ORD113336,CUST4349,2022-01-29,Beauty,86.92,9,5,6.05,Brazil,Bank Transfer,60.0,1,0,5.0,2.0,743.17
ORD113337,CUST2777,2023-09-25,Electronics,216.51,6,10,2.23,Canada,Debit Card,48.0,1,0,3.0,12.0,1169.15
ORD113338,CUST4201,2023-12-26,Electronics,124.17,5,10,1.0,France,Debit Card,31.0,1,0,3.0,8.0,558.76
ORD113339,CUST1349,2023-07-11,Clothing,28.12,8,0,3.65,Japan,Bank Transfer,38.0,0,0,5.0,13.0,224.96
ORD113340,CUST8873,2022-03-22,Sports,4.91,4,15,3.24,Australia,Debit Card,24.0,1,0,4.0,13.0,16.69
ORD113341,CUST2567,2023-08-09,Sports,48.89,3,0,10.55,USA,Bank Transfer,72.0,1,0,4.0,12.0,146.67
ORD113342,CUST2129,2023-01-27,Electronics,73.87,4,5,7.47,India,Crypto,53.0,1,0,5.0,8.0,280.71
ORD113343,CUST3959,2022-01-26,Toys,13.15,9,0,12.76,Mexico,PayPal,64.0,0,0,5.0,3.0,118.35
ORD113344,CUST4787,2022-05-14,Clothing,34.02,4,15,6.63,Brazil,Debit Card,56.0,1,0,5.0,8.0,115.67
ORD113345,CUST7144,2023-04-10,Sports,29.98,7,0,14.86,France,Credit Card,43.0,1,0,1.0,7.0,209.86
ORD113346,CUST2780,2023-10-12,Home & Garden,175.08,1,30,11.16,Germany,Crypto,53.0,1,1,5.0,5.0,122.56
ORD113347,CUST1583,2023-10-09,Electronics,306.3,6,5,7.74,USA,Bank Transfer,32.0,0,0,3.0,14.0,1745.91
ORD113348,CUST5527,2023-01-02,Beauty,135.67,8,15,4.66,Brazil,Crypto,53.0,1,0,5.0,5.0,922.56
ORD113349,CUST4377,2022-07-11,Books,29.88,7,10,15.67,Mexico,PayPal,59.0,1,0,5.0,8.0,188.24
ORD113350,CUST7028,2022-09-03,Clothing,131.27,5,15,5.9,Japan,PayPal,43.0,1,0,4.0,8.0,557.9
ORD113351,CUST8694,2023-10-31,Home & Garden,72.14,4,10,11.33,Mexico,PayPal,61.0,0,0,4.0,12.0,259.7
ORD113352,CUST7196,2022-08-16,Clothing,30.27,2,0,12.12,Mexico,Credit Card,50.0,1,1,4.0,7.0,60.54
ORD113353,CUST8083,2022-11-01,Sports,407.84,1,0,14.52,USA,Credit Card,64.0,0,0,4.0,8.0,407.84
ORD113354,CUST7663,2022-07-18,Clothing,13.66,1,5,3.49,Mexico,Credit Card,49.0,1,0,4.0,7.0,12.98
ORD113355,CUST4401,2023-07-03,Beauty,68.35,5,0,20.21,Japan,Crypto,33.0,0,0,3.0,7.0,341.75
ORD113356,CUST8725,2022-09-09,Electronics,90.69,9,0,17.15,Mexico,PayPal,18.0,1,0,4.0,1.0,816.21
ORD113357,CUST6444,2023-01-23,Electronics,23.45,7,10,10.74,France,Debit Card,18.0,1,0,5.0,7.0,147.74
ORD113358,CUST4185,2022-09-24,Clothing,64.78,2,5,1.06,Canada,Bank Transfer,62.0,0,0,4.0,4.0,123.08
ORD113359,CUST3194,2023-11-07,Electronics,102.99,6,5,12.14,Canada,Debit Card,38.0,1,0,4.0,2.0,587.04
ORD113360,CUST7126,2022-02-22,Home & Garden,44.41,7,0,12.26,Australia,Crypto,32.0,1,0,4.0,5.0,310.87
ORD113361,CUST6285,2022-10-09,Electronics,58.38,8,15,1.48,UK,Bank Transfer,45.0,0,0,,3.0,396.98
ORD113362,CUST8546,2022-03-26,Books,37.58,9,0,7.2,UK,Crypto,69.0,1,0,2.0,3.0,338.22
ORD113363,CUST2162,2022-05-28,Electronics,86.23,3,10,13.92,Canada,PayPal,52.0,0,0,5.0,1.0,232.82
ORD113364,CUST7772,2023-10-05,Sports,25.16,2,20,2.88,Canada,Bank Transfer,23.0,1,0,4.0,12.0,40.26
ORD113365,CUST1298,2022-01-24,Home & Garden,22.78,7,20,9.87,USA,PayPal,24.0,0,0,4.0,,127.57
ORD113366,CUST4347,2023-10-16,Food,33.94,8,0,9.46,Japan,Crypto,45.0,1,0,5.0,11.0,271.52
ORD113367,CUST2939,2023-08-17,Food,137.06,9,0,2.44,UK,PayPal,67.0,0,0,2.0,11.0,1233.54
ORD113368,CUST1788,2022-04-16,Beauty,4.07,5,15,10.82,India,Debit Card,,0,0,4.0,11.0,17.3
ORD113369,CUST5945,2022-04-24,Books,11.12,9,15,8.22,UK,PayPal,73.0,1,0,4.0,14.0,85.07
ORD113370,CUST8992,2023-04-16,Clothing,508.22,1,5,7.94,Brazil,Debit Card,54.0,0,0,4.0,13.0,482.81
ORD113371,CUST7321,2023-09-03,Books,46.07,9,0,9.89,Australia,Debit Card,54.0,0,0,5.0,3.0,414.63
ORD113372,CUST3889,2022-05-06,Toys,20.32,5,0,7.48,Brazil,PayPal,48.0,1,1,5.0,9.0,101.6
ORD113373,CUST2377,2022-04-20,Electronics,85.95,2,20,7.11,Mexico,Crypto,24.0,0,1,4.0,3.0,137.52
ORD113374,CUST6273,2022-05-26,Home & Garden,12.91,6,0,6.0,India,PayPal,70.0,1,0,3.0,1.0,77.46
ORD113375,CUST2949,2022-10-17,Electronics,2.66,1,25,8.95,India,Crypto,55.0,1,0,3.0,6.0,2.0
ORD113376,CUST4272,2022-09-26,Home & Garden,50.69,7,5,4.25,Brazil,Debit Card,58.0,1,0,4.0,10.0,337.09
ORD113377,CUST1877,2022-07-04,Home & Garden,13.78,7,0,18.43,Japan,Bank Transfer,58.0,0,0,,2.0,96.46
ORD113378,CUST6234,2022-04-06,Home & Garden,37.4,8,0,3.27,Brazil,Credit Card,64.0,1,0,4.0,2.0,299.2
ORD113379,CUST4742,2022-03-21,Home & Garden,49.17,1,0,10.67,Canada,Credit Card,45.0,0,0,4.0,2.0,49.17
ORD113380,CUST2577,2023-05-22,Food,39.27,2,0,2.88,Germany,Credit Card,58.0,1,0,4.0,14.0,78.54
ORD113381,CUST7902,2023-01-06,Home & Garden,4.26,1,0,24.68,Japan,Debit Card,55.0,1,1,2.0,10.0,4.26
ORD113382,CUST4139,2022-08-01,Beauty,34.18,8,20,4.35,Brazil,Bank Transfer,74.0,1,0,3.0,4.0,218.75
ORD113383,CUST8612,2023-02-05,Clothing,56.46,8,30,17.23,Australia,PayPal,30.0,0,0,1.0,9.0,316.18
ORD113384,CUST3492,2022-04-14,Clothing,6.17,3,10,5.11,UK,Crypto,29.0,0,1,4.0,8.0,16.66
ORD113385,CUST8493,2023-05-18,Home & Garden,5.35,2,20,12.13,Germany,PayPal,43.0,1,1,5.0,7.0,8.56
ORD113386,CUST3755,2022-01-23,Clothing,9.18,9,0,8.09,USA,Credit Card,32.0,0,0,4.0,4.0,82.62
ORD113387,CUST7745,2023-02-28,Clothing,81.14,5,0,9.71,India,Bank Transfer,36.0,1,0,5.0,14.0,405.7
ORD113388,CUST6742,2022-03-17,Home & Garden,3.01,9,10,10.07,Brazil,Debit Card,71.0,0,0,5.0,4.0,24.38
ORD113389,CUST2903,2023-05-14,Home & Garden,89.63,2,20,11.66,Mexico,Credit Card,60.0,0,0,5.0,3.0,143.41
ORD113390,CUST2382,2023-10-03,Sports,53.01,6,20,11.01,India,Crypto,73.0,1,0,5.0,9.0,254.45
ORD113391,CUST5240,2022-03-20,Clothing,24.31,1,5,7.32,Mexico,Credit Card,63.0,1,0,1.0,7.0,23.09
ORD113392,CUST3322,2022-08-04,Clothing,5.6,7,10,8.54,India,Crypto,51.0,1,0,,12.0,35.28
ORD113393,CUST3556,2023-12-05,Sports,12.73,4,0,8.63,Canada,Credit Card,48.0,1,0,4.0,13.0,50.92
ORD113394,CUST6298,2023-03-06,Electronics,84.63,7,20,8.1,Japan,Bank Transfer,67.0,0,0,4.0,5.0,473.93
ORD113395,CUST7896,2023-01-20,Clothing,149.62,9,10,7.34,UK,PayPal,62.0,0,0,4.0,2.0,1211.92
ORD113396,CUST2861,2022-11-18,Electronics,9.61,1,0,10.44,Canada,Debit Card,73.0,0,1,5.0,3.0,9.61
ORD113397,CUST6950,2023-10-11,Electronics,130.35,1,0,6.36,Brazil,Credit Card,34.0,1,0,3.0,3.0,130.35
ORD113398,CUST7620,2023-04-07,Electronics,75.42,7,0,12.94,Brazil,Debit Card,74.0,1,0,4.0,2.0,527.94
ORD113399,CUST2866,2022-06-14,Electronics,32.84,2,5,14.69,Mexico,PayPal,52.0,1,0,5.0,,62.4
ORD113400,CUST5047,2022-07-04,Electronics,13.66,8,0,6.59,Japan,Crypto,34.0,0,0,1.0,12.0,109.28
ORD113401,CUST8581,2022-11-02,Sports,16.48,4,0,10.8,UK,PayPal,50.0,1,0,4.0,3.0,65.92
ORD113402,CUST8320,2022-01-11,Electronics,295.16,7,0,6.38,Brazil,PayPal,72.0,1,0,4.0,9.0,2066.12
ORD113403,CUST4175,2022-07-02,Clothing,41.02,2,0,4.73,Australia,Bank Transfer,51.0,1,0,5.0,11.0,82.04
ORD113404,CUST2098,2023-11-07,Toys,163.34,8,20,5.12,Germany,PayPal,35.0,0,0,4.0,8.0,1045.38
ORD113405,CUST6247,2023-08-04,Books,44.25,6,25,4.31,India,Crypto,51.0,1,0,3.0,6.0,199.12
ORD113406,CUST2734,2023-10-09,Clothing,19.24,1,30,0.44,UK,PayPal,51.0,1,0,5.0,12.0,13.47
ORD113407,CUST7809,2023-09-14,Toys,66.75,9,0,19.23,UK,Credit Card,42.0,1,0,5.0,11.0,600.75
ORD113408,CUST5663,2022-02-02,Clothing,441.16,2,10,7.74,Mexico,Credit Card,23.0,0,0,4.0,6.0,794.09
ORD113409,CUST6909,2022-05-01,Electronics,15.29,4,0,9.55,UK,Debit Card,71.0,1,0,3.0,11.0,61.16
ORD113410,CUST4416,2022-12-18,Food,99.15,9,30,5.22,Germany,Bank Transfer,59.0,1,0,1.0,4.0,624.64
ORD113411,CUST5626,2022-12-22,Beauty,41.62,8,30,6.42,India,Debit Card,67.0,1,0,4.0,10.0,233.07
ORD113412,CUST7302,2023-05-11,Home & Garden,5.82,8,25,1.83,UK,Credit Card,21.0,1,0,2.0,4.0,34.92
ORD113413,CUST6657,2023-09-21,Sports,5.66,4,0,12.02,Australia,PayPal,,0,0,5.0,1.0,22.64
ORD113414,CUST8593,2023-09-07,Sports,19.25,1,0,5.54,Brazil,Crypto,71.0,0,0,5.0,13.0,19.25
ORD113415,CUST1680,2023-07-14,Electronics,50.25,4,10,17.57,Brazil,Crypto,39.0,1,1,5.0,8.0,180.9
ORD113416,CUST3070,2022-01-06,Electronics,95.02,3,0,5.68,France,Bank Transfer,37.0,1,0,3.0,3.0,285.06
ORD113417,CUST6166,2022-06-12,Home & Garden,5.03,3,20,10.11,Canada,PayPal,42.0,0,0,4.0,13.0,12.07
ORD113418,CUST7668,2023-06-19,Toys,72.47,1,10,2.87,UK,Debit Card,27.0,0,0,3.0,12.0,65.22
ORD113419,CUST5824,2022-09-18,Electronics,28.73,9,0,8.14,USA,Debit Card,72.0,1,0,5.0,14.0,258.57
ORD113420,CUST2729,2022-05-05,Books,33.25,3,20,0.8,Canada,PayPal,34.0,1,0,5.0,6.0,79.8
ORD113421,CUST3191,2022-07-17,Electronics,67.11,4,5,2.47,Mexico,Credit Card,33.0,0,0,4.0,11.0,255.02
ORD113422,CUST8752,2023-09-13,Home & Garden,269.17,1,15,14.64,Japan,Debit Card,73.0,1,0,5.0,11.0,228.79
ORD113423,CUST1667,2022-01-31,Sports,47.67,3,0,15.43,France,PayPal,52.0,1,0,4.0,14.0,143.01
ORD113424,CUST2612,2023-07-03,Sports,6.5,1,5,8.68,USA,Crypto,18.0,1,0,3.0,7.0,6.18
ORD113425,CUST8586,2022-01-24,Electronics,26.46,4,15,8.35,USA,Bank Transfer,69.0,1,0,4.0,13.0,89.96
ORD113426,CUST1680,2023-06-15,Clothing,92.07,7,0,12.58,Mexico,Bank Transfer,37.0,0,1,4.0,14.0,644.49
ORD113427,CUST1972,2023-06-09,Home & Garden,95.78,8,0,9.42,France,Bank Transfer,46.0,1,0,1.0,9.0,766.24
ORD113428,CUST3846,2022-06-06,Electronics,73.63,8,10,4.31,UK,Credit Card,32.0,0,1,5.0,3.0,530.14
ORD113429,CUST3132,2022-08-10,Electronics,17.96,1,10,11.94,France,Bank Transfer,35.0,0,0,3.0,13.0,16.16
ORD113430,CUST3463,2023-01-09,Sports,6.41,6,0,11.12,Germany,Crypto,45.0,1,0,3.0,4.0,38.46
ORD113431,CUST7837,2022-04-28,Home & Garden,67.18,8,0,15.13,Germany,Debit Card,33.0,0,1,5.0,8.0,537.44
ORD113432,CUST3529,2022-08-11,Electronics,7.71,8,0,13.8,Germany,Bank Transfer,33.0,1,0,5.0,13.0,61.68
ORD113433,CUST3503,2022-01-31,Home & Garden,76.07,9,0,1.02,USA,PayPal,74.0,1,1,5.0,5.0,684.63
ORD113434,CUST5922,2022-12-02,Toys,76.09,8,0,3.41,India,Credit Card,28.0,1,0,5.0,14.0,608.72
ORD113435,CUST5392,2022-05-22,Electronics,18.89,5,25,21.84,Canada,Credit Card,32.0,1,0,1.0,10.0,70.84
ORD113436,CUST4183,2022-08-14,Sports,28.93,1,0,6.2,India,Bank Transfer,67.0,1,1,4.0,5.0,28.93
ORD113437,CUST5033,2022-03-27,Electronics,42.03,9,15,7.92,Germany,Crypto,38.0,1,0,1.0,1.0,321.53
ORD113438,CUST6349,2023-12-10,Electronics,15.83,5,5,7.7,Japan,Credit Card,65.0,0,0,5.0,13.0,75.19
ORD113439,CUST4167,2022-05-10,Electronics,6.31,7,5,6.42,USA,Credit Card,63.0,0,0,4.0,11.0,41.96
ORD113440,CUST3997,2022-10-02,Clothing,31.59,7,5,18.17,Canada,Crypto,48.0,1,0,1.0,2.0,210.07
ORD113441,CUST7823,2022-10-08,Books,35.8,4,15,8.88,Japan,Credit Card,54.0,1,0,5.0,10.0,121.72
ORD113442,CUST7521,2023-05-09,Clothing,169.57,8,15,3.18,UK,Crypto,49.0,1,0,,10.0,1153.08
ORD113443,CUST4227,2022-07-24,Sports,12.96,9,0,6.6,Japan,Credit Card,31.0,0,0,3.0,3.0,116.64
ORD113444,CUST7564,2022-04-05,Clothing,119.37,4,0,13.12,Mexico,Credit Card,55.0,1,0,,13.0,477.48
ORD113445,CUST3152,2022-12-23,Electronics,8.36,2,10,4.18,India,Debit Card,36.0,1,0,1.0,13.0,15.05
ORD113446,CUST2728,2023-12-27,Home & Garden,6.6,4,0,11.51,India,PayPal,40.0,1,0,5.0,8.0,26.4
ORD113447,CUST3024,2023-07-19,Books,23.08,2,0,5.17,France,Credit Card,65.0,1,0,4.0,8.0,46.16
